,inning,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,x,y,z,extras,wicket,wicket_method
153,2,28114,5681,Rahul Dravid,Brad Hogg,24.1,1.0,1.0,64.0,207.0,6.0,0.0,,
154,2,36084,5681,Yuvraj Singh,Brad Hogg,24.2,0.0,0.0,0.0,0.0,0.0,0.0,,
155,2,36084,5681,Yuvraj Singh,Brad Hogg,24.3,0.0,0.0,0.0,0.0,0.0,0.0,,
156,2,36084,5681,Yuvraj Singh,Brad Hogg,24.4,0.0,1.0,0.0,0.0,0.0,1.0,,
157,2,36084,5681,Yuvraj Singh,Brad Hogg,24.4,1.0,1.0,218.0,273.0,4.0,0.0,,
158,2,28114,5681,Rahul Dravid,Brad Hogg,24.5,1.0,1.0,155.0,117.0,8.0,0.0,,
159,2,36084,5681,Yuvraj Singh,Brad Hogg,24.6,2.0,2.0,306.0,234.0,3.0,0.0,,
160,2,28114,4146,Rahul Dravid,Andy Bichel,25.1,0.0,0.0,0.0,0.0,0.0,0.0,,
161,2,28114,4146,Rahul Dravid,Andy Bichel,25.2,2.0,2.0,228.0,46.0,1.0,0.0,,
162,2,28114,4146,Rahul Dravid,Andy Bichel,25.3,4.0,4.0,224.0,336.0,4.0,0.0,,
163,2,28114,4146,Rahul Dravid,Andy Bichel,25.4,1.0,1.0,125.0,152.0,7.0,0.0,,
164,2,36084,4146,Yuvraj Singh,Andy Bichel,25.5,1.0,1.0,224.0,70.0,1.0,0.0,,
165,2,28114,4146,Rahul Dravid,Andy Bichel,25.6,0.0,0.0,0.0,0.0,0.0,0.0,,
166,2,36084,5681,Yuvraj Singh,Brad Hogg,26.1,1.0,1.0,132.0,68.0,8.0,0.0,,
167,2,28114,5681,Rahul Dravid,Brad Hogg,26.2,0.0,0.0,0.0,0.0,0.0,0.0,,
168,2,28114,5681,Rahul Dravid,Brad Hogg,26.3,1.0,1.0,229.0,272.0,4.0,0.0,,
169,2,36084,5681,Yuvraj Singh,Brad Hogg,26.4,0.0,0.0,0.0,0.0,0.0,0.0,,
170,2,36084,5681,Yuvraj Singh,Brad Hogg,26.5,0.0,0.0,0.0,0.0,0.0,0.0,,
171,2,36084,5681,Yuvraj Singh,Brad Hogg,26.6,1.0,1.0,82.0,213.0,6.0,0.0,,
172,2,36084,4146,Yuvraj Singh,Andy Bichel,27.1,1.0,1.0,74.0,128.0,7.0,0.0,,
173,2,28114,4146,Rahul Dravid,Andy Bichel,27.2,1.0,1.0,65.0,136.0,7.0,0.0,,
174,2,36084,4146,Yuvraj Singh,Andy Bichel,27.3,2.0,2.0,131.0,271.0,5.0,0.0,,
175,2,36084,4146,Yuvraj Singh,Andy Bichel,27.4,0.0,0.0,0.0,0.0,0.0,0.0,,
176,2,36084,4146,Yuvraj Singh,Andy Bichel,27.5,0.0,0.0,0.0,0.0,0.0,0.0,,
177,2,36084,4146,Yuvraj Singh,Andy Bichel,27.6,0.0,0.0,0.0,0.0,0.0,0.0,,
178,2,28114,5681,Rahul Dravid,Brad Hogg,28.1,0.0,0.0,0.0,0.0,0.0,0.0,,
179,2,28114,5681,Rahul Dravid,Brad Hogg,28.2,1.0,1.0,145.0,125.0,8.0,0.0,,
180,2,36084,5681,Yuvraj Singh,Brad Hogg,28.3,0.0,0.0,0.0,0.0,0.0,0.0,,
181,2,36084,5681,Yuvraj Singh,Brad Hogg,28.4,1.0,1.0,124.0,272.0,5.0,0.0,,
182,2,28114,5681,Rahul Dravid,Brad Hogg,28.5,2.0,2.0,58.0,96.0,7.0,0.0,,
183,2,28114,5681,Rahul Dravid,Brad Hogg,28.6,0.0,0.0,0.0,0.0,0.0,0.0,,
184,2,36084,4146,Yuvraj Singh,Andy Bichel,29.1,0.0,0.0,0.0,0.0,0.0,0.0,,
185,2,36084,4146,Yuvraj Singh,Andy Bichel,29.2,2.0,2.0,247.0,302.0,4.0,0.0,,
186,2,36084,4146,Yuvraj Singh,Andy Bichel,29.3,1.0,1.0,276.0,191.0,3.0,0.0,,
187,2,28114,4146,Rahul Dravid,Andy Bichel,29.4,1.0,1.0,132.0,133.0,7.0,0.0,,
188,2,36084,4146,Yuvraj Singh,Andy Bichel,29.5,1.0,1.0,232.0,65.0,1.0,0.0,,
189,2,28114,4146,Rahul Dravid,Andy Bichel,29.6,0.0,0.0,0.0,0.0,0.0,0.0,,
190,2,36084,5681,Yuvraj Singh,Brad Hogg,30.1,1.0,1.0,224.0,264.0,4.0,0.0,,
191,2,28114,5681,Rahul Dravid,Brad Hogg,30.2,0.0,0.0,0.0,0.0,0.0,0.0,,
192,2,28114,5681,Rahul Dravid,Brad Hogg,30.3,1.0,1.0,233.0,280.0,4.0,0.0,,
193,2,36084,5681,Yuvraj Singh,Brad Hogg,30.4,0.0,1.0,0.0,0.0,0.0,1.0,,
194,2,36084,5681,Yuvraj Singh,Brad Hogg,30.4,1.0,1.0,222.0,263.0,4.0,0.0,,
195,2,28114,5681,Rahul Dravid,Brad Hogg,30.5,1.0,1.0,134.0,267.0,5.0,0.0,,
196,2,36084,5681,Yuvraj Singh,Brad Hogg,30.6,0.0,0.0,0.0,0.0,0.0,0.0,,
197,2,28114,4146,Rahul Dravid,Andy Bichel,31.1,1.0,1.0,128.0,114.0,7.0,0.0,,
198,2,36084,4146,Yuvraj Singh,Andy Bichel,31.2,1.0,1.0,254.0,82.0,1.0,0.0,,
199,2,28114,4146,Rahul Dravid,Andy Bichel,31.3,2.0,2.0,55.0,111.0,7.0,0.0,,
200,2,28114,4146,Rahul Dravid,Andy Bichel,31.4,0.0,0.0,0.0,0.0,0.0,0.0,,
201,2,28114,4146,Rahul Dravid,Andy Bichel,31.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bowled
202,2,31034,4146,Dinesh Mongia,Andy Bichel,31.6,0.0,0.0,0.0,0.0,0.0,0.0,,
203,2,36084,5681,Yuvraj Singh,Brad Hogg,32.1,2.0,2.0,300.0,247.0,3.0,0.0,,
204,2,36084,5681,Yuvraj Singh,Brad Hogg,32.2,0.0,0.0,0.0,0.0,0.0,0.0,,
205,2,36084,5681,Yuvraj Singh,Brad Hogg,32.3,4.0,4.0,21.0,131.0,7.0,0.0,,
206,2,36084,5681,Yuvraj Singh,Brad Hogg,32.4,0.0,0.0,0.0,0.0,0.0,0.0,,
207,2,36084,5681,Yuvraj Singh,Brad Hogg,32.5,0.0,0.0,0.0,0.0,0.0,0.0,,
208,2,36084,5681,Yuvraj Singh,Brad Hogg,32.6,0.0,0.0,0.0,0.0,0.0,0.0,,
209,2,31034,4146,Dinesh Mongia,Andy Bichel,33.1,4.0,4.0,311.0,89.0,2.0,0.0,,
210,2,31034,4146,Dinesh Mongia,Andy Bichel,33.2,0.0,0.0,0.0,0.0,0.0,0.0,,
211,2,31034,4146,Dinesh Mongia,Andy Bichel,33.3,4.0,4.0,320.0,106.0,2.0,0.0,,
212,2,31034,4146,Dinesh Mongia,Andy Bichel,33.4,0.0,0.0,0.0,0.0,0.0,0.0,,
213,2,31034,4146,Dinesh Mongia,Andy Bichel,33.5,0.0,1.0,0.0,0.0,0.0,1.0,,
214,2,31034,4146,Dinesh Mongia,Andy Bichel,33.5,1.0,1.0,269.0,111.0,2.0,0.0,,
215,2,36084,4146,Yuvraj Singh,Andy Bichel,33.6,0.0,0.0,0.0,0.0,0.0,0.0,,
216,2,31034,5681,Dinesh Mongia,Brad Hogg,34.1,3.0,3.0,146.0,39.0,8.0,0.0,,
217,2,36084,5681,Yuvraj Singh,Brad Hogg,34.2,1.0,1.0,125.0,177.0,6.0,0.0,,
218,2,31034,5681,Dinesh Mongia,Brad Hogg,34.3,0.0,1.0,0.0,0.0,0.0,1.0,,
219,2,36084,5681,Yuvraj Singh,Brad Hogg,34.4,0.0,0.0,0.0,0.0,0.0,0.0,,
220,2,36084,5681,Yuvraj Singh,Brad Hogg,34.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,caught
221,2,31034,5681,Dinesh Mongia,Brad Hogg,34.6,0.0,1.0,0.0,0.0,0.0,1.0,,
222,2,31034,7702,Dinesh Mongia,Andrew Symonds,35.1,0.0,0.0,0.0,0.0,0.0,0.0,,
223,2,31034,7702,Dinesh Mongia,Andrew Symonds,35.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,caught
224,2,29264,7702,Harbhajan Singh,Andrew Symonds,35.3,1.0,1.0,261.0,189.0,3.0,0.0,,
225,2,30102,7702,Zaheer Khan,Andrew Symonds,35.4,1.0,1.0,285.0,179.0,3.0,0.0,,
226,2,29264,7702,Harbhajan Singh,Andrew Symonds,35.5,0.0,0.0,0.0,0.0,0.0,0.0,,
227,2,29264,7702,Harbhajan Singh,Andrew Symonds,35.6,2.0,2.0,284.0,225.0,3.0,0.0,,
228,2,30102,6285,Zaheer Khan,Darren Lehmann,36.1,1.0,1.0,120.0,282.0,5.0,0.0,,
229,2,29264,6285,Harbhajan Singh,Darren Lehmann,36.2,0.0,0.0,0.0,0.0,0.0,0.0,,
230,2,29264,6285,Harbhajan Singh,Darren Lehmann,36.3,3.0,3.0,142.0,61.0,8.0,0.0,,
231,2,30102,6285,Zaheer Khan,Darren Lehmann,36.4,1.0,1.0,204.0,117.0,1.0,0.0,,
232,2,29264,6285,Harbhajan Singh,Darren Lehmann,36.5,0.0,4.0,0.0,0.0,0.0,4.0,,
233,2,29264,6285,Harbhajan Singh,Darren Lehmann,36.6,1.0,1.0,289.0,222.0,3.0,0.0,,
234,2,29264,7702,Harbhajan Singh,Andrew Symonds,37.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,caught
235,2,30102,7702,Zaheer Khan,Andrew Symonds,37.2,0.0,1.0,0.0,0.0,0.0,1.0,,
236,2,30102,7702,Zaheer Khan,Andrew Symonds,37.2,0.0,0.0,0.0,0.0,0.0,0.0,,
237,2,30102,7702,Zaheer Khan,Andrew Symonds,37.3,0.0,0.0,0.0,0.0,0.0,0.0,,
238,2,30102,7702,Zaheer Khan,Andrew Symonds,37.4,1.0,1.0,303.0,168.0,3.0,0.0,,
239,2,34105,7702,Javagal Srinath,Andrew Symonds,37.5,0.0,0.0,0.0,0.0,0.0,0.0,,
240,2,34105,7702,Javagal Srinath,Andrew Symonds,37.6,1.0,1.0,289.0,133.0,2.0,0.0,,
241,2,34105,6278,Javagal Srinath,Brett Lee,38.1,0.0,0.0,0.0,0.0,0.0,0.0,,
242,2,34105,6278,Javagal Srinath,Brett Lee,38.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bowled
243,2,31820,6278,Ashish Nehra,Brett Lee,38.3,0.0,0.0,0.0,0.0,0.0,0.0,,
244,2,31820,6278,Ashish Nehra,Brett Lee,38.4,0.0,0.0,0.0,0.0,0.0,0.0,,
245,2,31820,6278,Ashish Nehra,Brett Lee,38.5,4.0,4.0,111.0,318.0,5.0,0.0,,
246,2,31820,6278,Ashish Nehra,Brett Lee,38.6,4.0,4.0,246.0,318.0,4.0,0.0,,
247,2,30102,6565,Zaheer Khan,Glenn McGrath,39.1,0.0,0.0,0.0,0.0,0.0,0.0,,
248,2,30102,6565,Zaheer Khan,Glenn McGrath,39.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,caught
